StoreNumber,ActivityDate,ActivityTime,TrafficIn,TrafficOut,TrafficGroupIn,TrafficGroupOut
14747,07/06/2021,09:45:00,0,0,0,0
14747,07/06/2021,10:00:00,0,0,0,0
14747,07/06/2021,10:15:00,2,0,2,0
14747,07/06/2021,10:30:00,2,0,1,0
14747,07/06/2021,10:45:00,1,0,1,0
14747,07/06/2021,11:00:00,0,2,0,2
14747,07/06/2021,11:15:00,0,1,0,1
14747,07/06/2021,11:30:00,1,0,1,0
14747,07/06/2021,11:45:00,0,1,0,1
14747,07/06/2021,12:00:00,1,0,1,0
14747,07/06/2021,12:15:00,1,2,1,1
14747,07/06/2021,12:30:00,0,1,0,1
14747,07/06/2021,12:45:00,0,0,0,0
14747,07/06/2021,13:00:00,2,2,2,2
14747,07/06/2021,13:15:00,1,0,1,0
14747,07/06/2021,13:30:00,0,2,0,2
14747,07/06/2021,13:45:00,1,0,1,0
14747,07/06/2021,14:00:00,1,1,1,1
14747,07/06/2021,14:15:00,1,1,1,1
14747,07/06/2021,14:30:00,3,1,3,1
14747,07/06/2021,14:45:00,4,3,3,3
14747,07/06/2021,15:00:00,0,1,0,1
14747,07/06/2021,15:15:00,0,2,0,1
14747,07/06/2021,15:30:00,0,0,0,0
14747,07/06/2021,15:45:00,0,1,0,1
14747,07/06/2021,16:00:00,0,0,0,0
14747,07/06/2021,16:15:00,0,0,0,0
14747,07/06/2021,16:30:00,0,0,0,0
14747,07/06/2021,16:45:00,0,0,0,0
14747,07/06/2021,17:00:00,2,0,1,0
14747,07/06/2021,17:15:00,0,0,0,0
14747,07/06/2021,17:30:00,0,0,0,0
14747,07/06/2021,17:45:00,0,2,0,1
14747,07/06/2021,18:00:00,0,0,0,0
14750,07/06/2021,09:30:00,0,0,0,0
14750,07/06/2021,09:45:00,0,0,0,0
14750,07/06/2021,10:00:00,0,0,0,0
14750,07/06/2021,10:15:00,1,1,1,1
14750,07/06/2021,10:30:00,0,0,0,0
14750,07/06/2021,10:45:00,1,0,1,0
14750,07/06/2021,11:00:00,1,0,1,0
14750,07/06/2021,11:15:00,0,1,0,1
14750,07/06/2021,11:30:00,0,0,0,0
14750,07/06/2021,11:45:00,3,0,3,0
14750,07/06/2021,12:00:00,0,4,0,4
14750,07/06/2021,12:15:00,0,0,0,0
14750,07/06/2021,12:30:00,0,0,0,0
14750,07/06/2021,12:45:00,0,0,0,0
14750,07/06/2021,13:00:00,1,1,1,1
14750,07/06/2021,13:15:00,0,0,0,0
14750,07/06/2021,13:30:00,2,0,1,0
14750,07/06/2021,13:45:00,0,2,0,1
14750,07/06/2021,14:00:00,0,0,0,0
14750,07/06/2021,14:15:00,0,0,0,0
14750,07/06/2021,14:30:00,0,0,0,0
14750,07/06/2021,14:45:00,0,0,0,0
14750,07/06/2021,15:00:00,1,0,1,0
14750,07/06/2021,15:15:00,0,1,0,1
14750,07/06/2021,15:30:00,1,1,1,1
14750,07/06/2021,15:45:00,0,0,0,0
14750,07/06/2021,16:00:00,1,1,1,1
14750,07/06/2021,16:15:00,0,0,0,0
14750,07/06/2021,16:30:00,0,0,0,0
14750,07/06/2021,16:45:00,0,0,0,0
14750,07/06/2021,17:00:00,0,0,0,0
14750,07/06/2021,17:15:00,1,0,1,0
14750,07/06/2021,17:30:00,0,1,0,1
14750,07/06/2021,17:45:00,0,0,0,0
14750,07/06/2021,18:00:00,0,0,0,0
14750,07/06/2021,18:15:00,2,2,2,2
14750,07/06/2021,18:30:00,0,0,0,0
14750,07/06/2021,18:45:00,0,0,0,0
14750,07/06/2021,19:00:00,0,0,0,0
14750,07/06/2021,19:15:00,0,0,0,0
14751,07/06/2021,08:00:00,0,0,0,0
14751,07/06/2021,08:15:00,0,0,0,0
14751,07/06/2021,08:30:00,0,0,0,0
14751,07/06/2021,08:45:00,0,0,0,0
14751,07/06/2021,09:00:00,0,0,0,0
14751,07/06/2021,09:15:00,4,0,2,0
14751,07/06/2021,09:30:00,1,0,1,0
14751,07/06/2021,09:45:00,1,2,1,1
14751,07/06/2021,10:00:00,0,2,0,1
14751,07/06/2021,10:15:00,0,1,0,1
14751,07/06/2021,10:30:00,2,1,2,1
14751,07/06/2021,10:45:00,2,1,1,1
14751,07/06/2021,11:00:00,0,0,0,0
14751,07/06/2021,11:15:00,2,0,2,0
14751,07/06/2021,11:30:00,5,8,4,6
14751,07/06/2021,11:45:00,3,2,3,2
14751,07/06/2021,12:00:00,3,4,3,4
14751,07/06/2021,12:15:00,3,1,2,1
14751,07/06/2021,12:30:00,3,3,1,1
14751,07/06/2021,12:45:00,1,4,1,3
14751,07/06/2021,13:00:00,4,2,3,2
14751,07/06/2021,13:15:00,2,4,2,3
14751,07/06/2021,13:30:00,5,4,3,3
14751,07/06/2021,13:45:00,2,3,2,2
14751,07/06/2021,14:00:00,3,2,3,2
14751,07/06/2021,14:15:00,3,2,3,2
14751,07/06/2021,14:30:00,2,3,2,3
14751,07/06/2021,14:45:00,2,2,2,2
14751,07/06/2021,15:00:00,4,3,4,3
14751,07/06/2021,15:15:00,3,4,2,3
14751,07/06/2021,15:30:00,2,2,1,2
14751,07/06/2021,15:45:00,0,2,0,1
14751,07/06/2021,16:00:00,2,0,2,0
14751,07/06/2021,16:15:00,0,1,0,1
14751,07/06/2021,16:30:00,2,1,2,1
14751,07/06/2021,16:45:00,0,1,0,1
14751,07/06/2021,17:00:00,1,1,1,1
14751,07/06/2021,17:15:00,1,1,1,1
14751,07/06/2021,17:30:00,0,0,0,0
14751,07/06/2021,17:45:00,2,0,2,0
14751,07/06/2021,18:00:00,0,1,0,1
14751,07/06/2021,18:15:00,0,1,0,1
14751,07/06/2021,18:30:00,1,0,1,0
14751,07/06/2021,18:45:00,0,0,0,0
14751,07/06/2021,19:00:00,0,1,0,1
14751,07/06/2021,19:15:00,2,1,1,1
14751,07/06/2021,19:30:00,0,2,0,1
14751,07/06/2021,19:45:00,2,2,1,1
14751,07/06/2021,20:00:00,0,0,0,0
14753,07/06/2021,09:30:00,0,0,0,0
14753,07/06/2021,09:45:00,0,0,0,0
14753,07/06/2021,10:00:00,5,0,3,0
14753,07/06/2021,10:15:00,1,2,1,1
14753,07/06/2021,10:30:00,1,5,1,4
14753,07/06/2021,10:45:00,3,2,2,1
14753,07/06/2021,11:00:00,1,1,1,1
14753,07/06/2021,11:15:00,1,1,1,1
14753,07/06/2021,11:30:00,0,1,0,1
14753,07/06/2021,11:45:00,1,0,1,0
14753,07/06/2021,12:00:00,1,0,1,0
14753,07/06/2021,12:15:00,4,3,3,2
14753,07/06/2021,12:30:00,1,2,1,2
14753,07/06/2021,12:45:00,0,1,0,1
14753,07/06/2021,13:00:00,2,0,2,0
14753,07/06/2021,13:15:00,2,2,2,2
14753,07/06/2021,13:30:00,0,1,0,1
14753,07/06/2021,13:45:00,3,1,2,1
14753,07/06/2021,14:00:00,2,2,2,2
14753,07/06/2021,14:15:00,2,1,2,1
14753,07/06/2021,14:30:00,0,3,0,2
14753,07/06/2021,14:45:00,1,3,1,3
14753,07/06/2021,15:00:00,1,0,1,0
14753,07/06/2021,15:15:00,0,0,0,0
14753,07/06/2021,15:30:00,1,0,1,0
14753,07/06/2021,15:45:00,5,1,2,1
14753,07/06/2021,16:00:00,2,2,1,1
14753,07/06/2021,16:15:00,4,8,3,4
14753,07/06/2021,16:30:00,0,2,0,2
14753,07/06/2021,16:45:00,4,0,3,0
14753,07/06/2021,17:00:00,0,2,0,1
14753,07/06/2021,17:15:00,0,1,0,1
14753,07/06/2021,17:30:00,0,1,0,1
14753,07/06/2021,17:45:00,0,0,0,0
14753,07/06/2021,18:00:00,0,0,0,0
14753,07/06/2021,18:15:00,1,0,1,0
14753,07/06/2021,18:30:00,0,1,0,1
14753,07/06/2021,18:45:00,0,0,0,0
14753,07/06/2021,19:00:00,0,0,0,0
14754,07/06/2021,09:45:00,0,0,0,0
14754,07/06/2021,10:00:00,0,0,0,0
14754,07/06/2021,10:15:00,0,0,0,0
14754,07/06/2021,10:30:00,0,0,0,0
14754,07/06/2021,10:45:00,3,0,2,0
14754,07/06/2021,11:00:00,1,1,1,1
14754,07/06/2021,11:15:00,1,2,1,2
14754,07/06/2021,11:30:00,1,2,1,1
14754,07/06/2021,11:45:00,0,1,0,1
14754,07/06/2021,12:00:00,0,0,0,0
14754,07/06/2021,12:15:00,0,0,0,0
14754,07/06/2021,12:30:00,0,0,0,0
14754,07/06/2021,12:45:00,2,1,2,1
14754,07/06/2021,13:00:00,0,1,0,1
14754,07/06/2021,13:15:00,2,0,1,0
14754,07/06/2021,13:30:00,2,0,1,0
14754,07/06/2021,13:45:00,1,2,1,1
14754,07/06/2021,14:00:00,1,2,1,2
14754,07/06/2021,14:15:00,5,2,2,1
14754,07/06/2021,14:30:00,0,3,0,1
14754,07/06/2021,14:45:00,2,0,1,0
14754,07/06/2021,15:00:00,1,2,1,1
14754,07/06/2021,15:15:00,0,3,0,2
14754,07/06/2021,15:30:00,0,0,0,0
14754,07/06/2021,15:45:00,0,0,0,0
14754,07/06/2021,16:00:00,1,0,1,0
14754,07/06/2021,16:15:00,3,1,1,1
14754,07/06/2021,16:30:00,0,0,0,0
14754,07/06/2021,16:45:00,0,0,0,0
14754,07/06/2021,17:00:00,2,3,1,1
14754,07/06/2021,17:15:00,0,2,0,1
14754,07/06/2021,17:30:00,0,0,0,0
14754,07/06/2021,17:45:00,0,0,0,0
14754,07/06/2021,18:00:00,0,0,0,0
14754,07/06/2021,18:15:00,0,0,0,0
14754,07/06/2021,18:30:00,0,0,0,0
14754,07/06/2021,18:45:00,0,0,0,0
14754,07/06/2021,19:00:00,0,0,0,0
14757,07/06/2021,10:15:00,0,0,0,0
14757,07/06/2021,10:30:00,0,0,0,0
14757,07/06/2021,10:45:00,0,0,0,0
14757,07/06/2021,11:00:00,1,0,1,0
14757,07/06/2021,11:15:00,0,1,0,1
14757,07/06/2021,11:30:00,2,0,1,0
14757,07/06/2021,11:45:00,0,2,0,1
14757,07/06/2021,12:00:00,0,0,0,0
14757,07/06/2021,12:15:00,0,0,0,0
14757,07/06/2021,12:30:00,1,1,1,1
14757,07/06/2021,12:45:00,1,1,1,1
14757,07/06/2021,13:00:00,1,0,1,0
14757,07/06/2021,13:15:00,0,0,0,0
14757,07/06/2021,13:30:00,0,0,0,0
14757,07/06/2021,13:45:00,0,1,0,1
14757,07/06/2021,14:00:00,0,0,0,0
14757,07/06/2021,14:15:00,2,1,2,1
14757,07/06/2021,14:30:00,0,1,0,1
14757,07/06/2021,14:45:00,0,0,0,0
14757,07/06/2021,15:00:00,0,0,0,0
14757,07/06/2021,15:15:00,0,0,0,0
14757,07/06/2021,15:30:00,0,0,0,0
14757,07/06/2021,15:45:00,1,0,1,0
14757,07/06/2021,16:00:00,0,0,0,0
14757,07/06/2021,16:15:00,1,1,1,1
14757,07/06/2021,16:30:00,0,0,0,0
14757,07/06/2021,16:45:00,0,0,0,0
14757,07/06/2021,17:00:00,0,1,0,1
14757,07/06/2021,17:15:00,0,0,0,0
14757,07/06/2021,17:30:00,0,0,0,0
14757,07/06/2021,17:45:00,0,0,0,0
14757,07/06/2021,18:00:00,0,0,0,0
14759,07/06/2021,09:45:00,0,0,0,0
14759,07/06/2021,10:00:00,0,0,0,0
14759,07/06/2021,10:15:00,0,0,0,0
14759,07/06/2021,10:30:00,3,0,2,0
14759,07/06/2021,10:45:00,1,3,1,2
14759,07/06/2021,11:00:00,0,1,0,1
14759,07/06/2021,11:15:00,0,0,0,0
14759,07/06/2021,11:30:00,2,1,2,1
14759,07/06/2021,11:45:00,0,1,0,1
14759,07/06/2021,12:00:00,0,0,0,0
14759,07/06/2021,12:15:00,0,0,0,0
14759,07/06/2021,12:30:00,0,0,0,0
14759,07/06/2021,12:45:00,0,0,0,0
14759,07/06/2021,13:00:00,1,0,1,0
14759,07/06/2021,13:15:00,0,0,0,0
14759,07/06/2021,13:30:00,1,1,1,1
14759,07/06/2021,13:45:00,3,1,2,1
14759,07/06/2021,14:00:00,1,2,1,1
14759,07/06/2021,14:15:00,0,1,0,1
14759,07/06/2021,14:30:00,2,1,1,1
14759,07/06/2021,14:45:00,0,2,0,1
14759,07/06/2021,15:00:00,0,0,0,0
14759,07/06/2021,15:15:00,0,0,0,0
14759,07/06/2021,15:30:00,0,0,0,0
14759,07/06/2021,15:45:00,0,0,0,0
14759,07/06/2021,16:00:00,0,0,0,0
14759,07/06/2021,16:15:00,1,0,1,0
14759,07/06/2021,16:30:00,0,1,0,1
14759,07/06/2021,16:45:00,0,0,0,0
14759,07/06/2021,17:00:00,2,2,2,2
14759,07/06/2021,17:15:00,0,0,0,0
14759,07/06/2021,17:30:00,0,0,0,0
14759,07/06/2021,17:45:00,1,1,1,1
14759,07/06/2021,18:00:00,1,0,1,0
14759,07/06/2021,18:15:00,0,0,0,0
14759,07/06/2021,18:30:00,1,1,1,1
14759,07/06/2021,18:45:00,0,0,0,0
14759,07/06/2021,19:00:00,0,0,0,0
14759,07/06/2021,19:15:00,0,0,0,0
14759,07/06/2021,19:30:00,0,0,0,0
14759,07/06/2021,19:45:00,0,1,0,1
14759,07/06/2021,20:00:00,0,0,0,0
14762,07/06/2021,09:15:00,0,0,0,0
14762,07/06/2021,09:30:00,0,0,0,0
14762,07/06/2021,09:45:00,0,0,0,0
14762,07/06/2021,10:00:00,1,0,1,0
14762,07/06/2021,10:15:00,0,1,0,1
14762,07/06/2021,10:30:00,0,0,0,0
14762,07/06/2021,10:45:00,0,0,0,0
14762,07/06/2021,11:00:00,0,0,0,0
14762,07/06/2021,11:15:00,5,0,3,0
14762,07/06/2021,11:30:00,0,1,0,1
14762,07/06/2021,11:45:00,0,2,0,1
14762,07/06/2021,12:00:00,0,2,0,1
14762,07/06/2021,12:15:00,2,0,2,0
14762,07/06/2021,12:30:00,4,3,3,2
14762,07/06/2021,12:45:00,0,2,0,2
14762,07/06/2021,13:00:00,1,2,1,2
14762,07/06/2021,13:15:00,0,0,0,0
14762,07/06/2021,13:30:00,0,0,0,0
14762,07/06/2021,13:45:00,2,0,1,0
14762,07/06/2021,14:00:00,4,0,2,0
14762,07/06/2021,14:15:00,1,4,1,2
14762,07/06/2021,14:30:00,0,2,0,1
14762,07/06/2021,14:45:00,2,0,2,0
14762,07/06/2021,15:00:00,1,4,1,4
14762,07/06/2021,15:15:00,0,0,0,0
14762,07/06/2021,15:30:00,0,0,0,0
14762,07/06/2021,15:45:00,1,1,1,1
14762,07/06/2021,16:00:00,0,0,0,0
14762,07/06/2021,16:15:00,2,0,2,0
14762,07/06/2021,16:30:00,1,2,1,2
14762,07/06/2021,16:45:00,1,1,1,1
14762,07/06/2021,17:00:00,3,0,1,0
14762,07/06/2021,17:15:00,1,2,1,2
14762,07/06/2021,17:30:00,0,0,0,0
14762,07/06/2021,17:45:00,1,0,1,0
14762,07/06/2021,18:00:00,0,0,0,0
14762,07/06/2021,18:15:00,0,0,0,0
14762,07/06/2021,18:30:00,0,4,0,2
14762,07/06/2021,18:45:00,0,0,0,0
14762,07/06/2021,19:00:00,1,1,1,1
14762,07/06/2021,19:15:00,6,0,3,0
14762,07/06/2021,19:30:00,0,2,0,1
14762,07/06/2021,19:45:00,0,0,0,0
14762,07/06/2021,20:00:00,0,3,0,1
14762,07/06/2021,20:15:00,0,0,0,0
14762,07/06/2021,20:30:00,0,0,0,0
14762,07/06/2021,20:45:00,0,1,0,1
14768,07/06/2021,09:30:00,0,0,0,0
14768,07/06/2021,09:45:00,0,0,0,0
14768,07/06/2021,10:00:00,0,0,0,0
14768,07/06/2021,10:15:00,2,0,2,0
14768,07/06/2021,10:30:00,1,1,1,1
14768,07/06/2021,10:45:00,0,0,0,0
14768,07/06/2021,11:00:00,1,2,1,2
14768,07/06/2021,11:15:00,0,0,0,0
14768,07/06/2021,11:30:00,2,1,2,1
14768,07/06/2021,11:45:00,1,3,1,3
14768,07/06/2021,12:00:00,5,0,4,0
14768,07/06/2021,12:15:00,2,4,2,4
14768,07/06/2021,12:30:00,1,2,1,1
14768,07/06/2021,12:45:00,1,1,1,1
14768,07/06/2021,13:00:00,1,2,1,2
14768,07/06/2021,13:15:00,4,5,3,4
14768,07/06/2021,13:30:00,0,0,0,0
14768,07/06/2021,13:45:00,3,0,2,0
14768,07/06/2021,14:00:00,3,4,2,3
14768,07/06/2021,14:15:00,3,4,3,3
14768,07/06/2021,14:30:00,0,0,0,0
14768,07/06/2021,14:45:00,3,1,3,1
14768,07/06/2021,15:00:00,3,2,2,2
14768,07/06/2021,15:15:00,2,3,2,3
14768,07/06/2021,15:30:00,2,3,2,2
14768,07/06/2021,15:45:00,5,4,5,4
14768,07/06/2021,16:00:00,1,4,1,4
14768,07/06/2021,16:15:00,7,1,4,1
14768,07/06/2021,16:30:00,3,0,2,0
14768,07/06/2021,16:45:00,2,7,2,5
14768,07/06/2021,17:00:00,0,0,0,0
14768,07/06/2021,17:15:00,2,2,2,1
14768,07/06/2021,17:30:00,0,0,0,0
14768,07/06/2021,17:45:00,4,4,3,3
14768,07/06/2021,18:00:00,1,1,1,1
14768,07/06/2021,18:15:00,0,3,0,2
14768,07/06/2021,18:30:00,3,1,2,1
14768,07/06/2021,18:45:00,2,2,2,1
14768,07/06/2021,19:00:00,2,4,1,3
14768,07/06/2021,19:15:00,0,1,0,1
14768,07/06/2021,19:30:00,0,0,0,0
14768,07/06/2021,19:45:00,0,0,0,0
14768,07/06/2021,20:00:00,0,0,0,0
14769,07/06/2021,08:30:00,0,0,0,0
14769,07/06/2021,08:45:00,0,0,0,0
14769,07/06/2021,09:00:00,1,0,1,0
14769,07/06/2021,09:15:00,1,1,1,1
14769,07/06/2021,09:30:00,0,0,0,0
14769,07/06/2021,09:45:00,0,1,0,1
14769,07/06/2021,10:00:00,2,0,1,0
14769,07/06/2021,10:15:00,1,3,1,2
14769,07/06/2021,10:30:00,0,0,0,0
14769,07/06/2021,10:45:00,1,0,1,0
14769,07/06/2021,11:00:00,0,0,0,0
14769,07/06/2021,11:15:00,2,0,1,0
14769,07/06/2021,11:30:00,0,2,0,1
14769,07/06/2021,11:45:00,1,1,1,1
14769,07/06/2021,12:00:00,0,0,0,0
14769,07/06/2021,12:15:00,3,0,2,0
14769,07/06/2021,12:30:00,0,0,0,0
14769,07/06/2021,12:45:00,0,3,0,2
14769,07/06/2021,13:00:00,0,1,0,1
14769,07/06/2021,13:15:00,2,0,2,0
14769,07/06/2021,13:30:00,0,2,0,2
14769,07/06/2021,13:45:00,1,0,1,0
14769,07/06/2021,14:00:00,1,1,1,1
14769,07/06/2021,14:15:00,2,1,1,1
14769,07/06/2021,14:30:00,3,2,3,1
14769,07/06/2021,14:45:00,1,1,1,1
14769,07/06/2021,15:00:00,4,3,2,3
14769,07/06/2021,15:15:00,0,4,0,2
14769,07/06/2021,15:30:00,0,0,0,0
14769,07/06/2021,15:45:00,1,1,1,1
14769,07/06/2021,16:00:00,0,0,0,0
14769,07/06/2021,16:15:00,1,0,1,0
14769,07/06/2021,16:30:00,0,1,0,1
14769,07/06/2021,16:45:00,0,0,0,0
14769,07/06/2021,17:00:00,0,0,0,0
14769,07/06/2021,17:15:00,0,0,0,0
14769,07/06/2021,17:30:00,0,0,0,0
14769,07/06/2021,17:45:00,0,0,0,0
14769,07/06/2021,18:00:00,0,0,0,0
14769,07/06/2021,18:15:00,0,0,0,0
14769,07/06/2021,18:30:00,0,0,0,0
14769,07/06/2021,18:45:00,0,0,0,0
14769,07/06/2021,19:00:00,0,0,0,0
14769,07/06/2021,19:15:00,0,0,0,0
14770,07/06/2021,10:30:00,2,1,2,1
14770,07/06/2021,10:45:00,6,5,5,4
14770,07/06/2021,11:00:00,3,3,3,3
14770,07/06/2021,11:15:00,2,2,2,2
14770,07/06/2021,11:30:00,1,0,1,0
14770,07/06/2021,11:45:00,5,2,4,2
14770,07/06/2021,12:00:00,2,2,1,2
14770,07/06/2021,12:15:00,3,1,3,1
14770,07/06/2021,12:30:00,2,5,2,4
14770,07/06/2021,12:45:00,3,2,2,2
14770,07/06/2021,13:00:00,4,3,3,2
14770,07/06/2021,13:15:00,5,3,4,3
14770,07/06/2021,13:30:00,3,8,3,7
14770,07/06/2021,13:45:00,1,1,1,1
14770,07/06/2021,14:00:00,0,2,0,1
14770,07/06/2021,14:15:00,1,0,1,0
14770,07/06/2021,14:30:00,3,3,3,2
14770,07/06/2021,14:45:00,0,1,0,1
14770,07/06/2021,15:00:00,0,0,0,0
14770,07/06/2021,15:15:00,1,2,1,2
14770,07/06/2021,15:30:00,2,2,2,2
14770,07/06/2021,15:45:00,1,2,1,2
14770,07/06/2021,16:00:00,4,1,3,1
14770,07/06/2021,16:15:00,0,3,0,2
14770,07/06/2021,16:30:00,1,0,1,0
14770,07/06/2021,16:45:00,1,0,1,0
14770,07/06/2021,17:00:00,1,2,1,2
14770,07/06/2021,17:15:00,3,1,3,1
14770,07/06/2021,17:30:00,4,3,3,3
14770,07/06/2021,17:45:00,2,3,2,3
14770,07/06/2021,18:00:00,2,4,2,3
14770,07/06/2021,18:15:00,1,1,1,1
14770,07/06/2021,18:30:00,0,0,0,0
14770,07/06/2021,18:45:00,0,1,0,1
14770,07/06/2021,19:00:00,0,0,0,0
14770,07/06/2021,19:15:00,0,0,0,0
14770,07/06/2021,19:30:00,0,0,0,0
14770,07/06/2021,19:45:00,0,0,0,0
14770,07/06/2021,20:00:00,0,0,0,0
14772,07/06/2021,09:30:00,0,0,0,0
14772,07/06/2021,09:45:00,0,0,0,0
14772,07/06/2021,10:00:00,1,0,1,0
14772,07/06/2021,10:15:00,1,1,1,1
14772,07/06/2021,10:30:00,0,1,0,1
14772,07/06/2021,10:45:00,0,0,0,0
14772,07/06/2021,11:00:00,0,0,0,0
14772,07/06/2021,11:15:00,0,0,0,0
14772,07/06/2021,11:30:00,1,0,1,0
14772,07/06/2021,11:45:00,2,0,2,0
14772,07/06/2021,12:00:00,2,0,1,0
14772,07/06/2021,12:15:00,3,2,3,2
14772,07/06/2021,12:30:00,0,3,0,3
14772,07/06/2021,12:45:00,1,1,1,1
14772,07/06/2021,13:00:00,0,0,0,0
14772,07/06/2021,13:15:00,3,3,3,2
14772,07/06/2021,13:30:00,1,1,1,1
14772,07/06/2021,13:45:00,0,3,0,3
14772,07/06/2021,14:00:00,0,0,0,0
14772,07/06/2021,14:15:00,2,1,2,1
14772,07/06/2021,14:30:00,2,3,2,3
14772,07/06/2021,14:45:00,0,0,0,0
14772,07/06/2021,15:00:00,1,0,1,0
14772,07/06/2021,15:15:00,2,1,2,1
14772,07/06/2021,15:30:00,3,1,3,1
14772,07/06/2021,15:45:00,2,3,1,3
14772,07/06/2021,16:00:00,1,2,1,2
14772,07/06/2021,16:15:00,0,0,0,0
14772,07/06/2021,16:30:00,0,2,0,1
14772,07/06/2021,16:45:00,1,1,1,1
14772,07/06/2021,17:00:00,0,0,0,0
14772,07/06/2021,17:15:00,0,0,0,0
14772,07/06/2021,17:30:00,2,0,2,0
14772,07/06/2021,17:45:00,0,1,0,1
14772,07/06/2021,18:00:00,0,0,0,0
14772,07/06/2021,18:15:00,0,0,0,0
14772,07/06/2021,18:30:00,0,1,0,1
14772,07/06/2021,18:45:00,0,0,0,0
14772,07/06/2021,19:00:00,0,0,0,0
14772,07/06/2021,19:15:00,0,0,0,0
14772,07/06/2021,19:30:00,0,0,0,0
14772,07/06/2021,19:45:00,0,0,0,0
14772,07/06/2021,20:00:00,0,0,0,0
14774,07/06/2021,08:15:00,0,0,0,0
14774,07/06/2021,08:30:00,0,0,0,0
14774,07/06/2021,08:45:00,0,0,0,0
14774,07/06/2021,09:00:00,2,2,2,2
14774,07/06/2021,09:15:00,0,0,0,0
14774,07/06/2021,09:30:00,0,0,0,0
14774,07/06/2021,09:45:00,0,0,0,0
14774,07/06/2021,10:00:00,2,2,1,1
14774,07/06/2021,10:15:00,0,0,0,0
14774,07/06/2021,10:30:00,1,1,1,1
14774,07/06/2021,10:45:00,1,0,1,0
14774,07/06/2021,11:00:00,2,1,2,1
14774,07/06/2021,11:15:00,2,4,1,3
14774,07/06/2021,11:30:00,1,1,1,1
14774,07/06/2021,11:45:00,1,1,1,1
14774,07/06/2021,12:00:00,0,0,0,0
14774,07/06/2021,12:15:00,0,0,0,0
14774,07/06/2021,12:30:00,3,0,2,0
14774,07/06/2021,12:45:00,1,1,1,1
14774,07/06/2021,13:00:00,1,3,1,2
14774,07/06/2021,13:15:00,1,2,1,2
14774,07/06/2021,13:30:00,1,0,1,0
14774,07/06/2021,13:45:00,2,2,2,2
14774,07/06/2021,14:00:00,0,1,0,1
14774,07/06/2021,14:15:00,2,2,2,2
14774,07/06/2021,14:30:00,3,1,2,1
14774,07/06/2021,14:45:00,4,2,4,1
14774,07/06/2021,15:00:00,0,2,0,2
14774,07/06/2021,15:15:00,4,2,3,2
14774,07/06/2021,15:30:00,1,1,1,1
14774,07/06/2021,15:45:00,0,3,0,2
14774,07/06/2021,16:00:00,3,0,2,0
14774,07/06/2021,16:15:00,0,3,0,2
14774,07/06/2021,16:30:00,0,1,0,1
14774,07/06/2021,16:45:00,0,0,0,0
14774,07/06/2021,17:00:00,2,2,1,1
14774,07/06/2021,17:15:00,1,0,1,0
14774,07/06/2021,17:30:00,0,1,0,1
14774,07/06/2021,17:45:00,0,0,0,0
14774,07/06/2021,18:00:00,0,0,0,0
14774,07/06/2021,18:15:00,0,0,0,0
14774,07/06/2021,18:30:00,1,0,1,0
14774,07/06/2021,18:45:00,0,1,0,1
14774,07/06/2021,19:00:00,0,0,0,0
14774,07/06/2021,19:15:00,0,0,0,0
14774,07/06/2021,19:30:00,0,0,0,0
14774,07/06/2021,19:45:00,0,0,0,0
14774,07/06/2021,20:00:00,0,0,0,0
14775,07/06/2021,08:30:00,0,0,0,0
14775,07/06/2021,08:45:00,0,0,0,0
14775,07/06/2021,09:00:00,0,0,0,0
14775,07/06/2021,09:15:00,0,0,0,0
14775,07/06/2021,09:30:00,1,1,1,1
14775,07/06/2021,09:45:00,1,0,1,0
14775,07/06/2021,10:00:00,4,2,3,1
14775,07/06/2021,10:15:00,1,2,1,2
14775,07/06/2021,10:30:00,2,1,2,1
14775,07/06/2021,10:45:00,0,1,0,1
14775,07/06/2021,11:00:00,1,2,1,2
14775,07/06/2021,11:15:00,0,1,0,1
14775,07/06/2021,11:30:00,0,0,0,0
14775,07/06/2021,11:45:00,2,1,2,1
14775,07/06/2021,12:00:00,1,0,1,0
14775,07/06/2021,12:15:00,0,1,0,1
14775,07/06/2021,12:30:00,1,1,1,1
14775,07/06/2021,12:45:00,1,1,1,1
14775,07/06/2021,13:00:00,0,0,0,0
14775,07/06/2021,13:15:00,0,0,0,0
14775,07/06/2021,13:30:00,1,1,1,1
14775,07/06/2021,13:45:00,3,0,3,0
14775,07/06/2021,14:00:00,3,3,1,3
14775,07/06/2021,14:15:00,0,1,0,1
14775,07/06/2021,14:30:00,2,0,1,0
14775,07/06/2021,14:45:00,1,3,1,1
14775,07/06/2021,15:00:00,0,1,0,1
14775,07/06/2021,15:15:00,3,5,2,3
14775,07/06/2021,15:30:00,0,0,0,0
14775,07/06/2021,15:45:00,1,0,1,0
14775,07/06/2021,16:00:00,1,1,1,1
14775,07/06/2021,16:15:00,3,2,2,2
14775,07/06/2021,16:30:00,0,0,0,0
14775,07/06/2021,16:45:00,0,2,0,1
14775,07/06/2021,17:00:00,0,0,0,0
14775,07/06/2021,17:15:00,1,0,1,0
14775,07/06/2021,17:30:00,0,1,0,1
14775,07/06/2021,17:45:00,1,0,1,0
14775,07/06/2021,18:00:00,2,1,2,1
14775,07/06/2021,18:15:00,0,1,0,1
14775,07/06/2021,18:30:00,5,0,2,0
14775,07/06/2021,18:45:00,2,0,1,0
14775,07/06/2021,19:00:00,0,5,0,2
